mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2868942,1,1,"13919 Fraser Highway, Surrey, BC, Canada",637.0,1,1914.0,784.0,2015,Condo,03/04/2024,499900.0
R2865882,2,3,"17484 Abbey Dr, Surrey, BC, Canada",5643.0,8,9227.0,974.0,1989,SingleFamily,01/04/2024,5500000.0
R2865686,2,2,"6628 120St, Surrey, BC, Canada",801.0,1,2142.0,746.0,2009,Condo,01/04/2024,598000.0
R2865443,2,1,"13438 Central Ave, Surrey, BC, Canada",448.0,0,1681.0,1004.0,2019,Condo,01/04/2024,450000.0
R2865780,7,6,"8689 Tunis Pl, Surrey, BC, Canada",3718.0,4,4450.0,638.0,2023,SingleFamily,01/04/2024,2375000.0
R2865826,6,6,"2985 Woodcrest Pl, Surrey, BC, Canada",5806.0,9,12549.0,705.0,1997,SingleFamily,31/03/2024,4098000.0
R2865514,6,3,"15052 88 Ave, Surrey, BC, Canada",2060.0,6,5246.0,1213.0,1976,SingleFamily,31/03/2024,2500000.0
R2864476,4,3,"10265 141St, Surrey, BC, Canada",1823.0,2,3245.0,575.0,2012,Townhouse,31/03/2024,1049999.0
R2867187,4,4,"12668 55 Ave, Surrey, BC, Canada",4755.0,8,7926.0,689.0,1999,SingleFamily,31/03/2024,3280000.0
R2864396,4,3,"15012 88 Ave, Surrey, BC, Canada",1920.0,6,4256.0,1302.0,1976,SingleFamily,31/03/2024,2500000.0
R2864419,5,2,"15036 88 Ave, Surrey, BC, Canada",1920.0,6,5238.0,1302.0,1976,SingleFamily,31/03/2024,2500000.0
R2864450,5,2,"15044 88 Ave, Surrey, BC, Canada",1928.0,0,4283.0,1296.0,1978,SingleFamily,31/03/2024,2500000.0
R2866762,4,3,"10668 Eastglen Pl, Surrey, BC, Canada",2770.0,6,5337.0,649.0,1994,SingleFamily,31/03/2024,1799000.0
R2863728,10,6,"6046 136St, Surrey, BC, Canada",5688.0,8,8753.0,472.0,2010,SingleFamily,26/03/2024,2689000.0
R2863650,4,3,"14208 36a Ave, Surrey, BC, Canada",3380.0,4,5288.0,621.0,2008,SingleFamily,26/03/2024,2100000.0
R2863322,2,2,"13696 100 Ave, Surrey, BC, Canada",751.0,2,2538.0,931.0,2017,Condo,26/03/2024,699880.0
R2863636,4,1,"13636 Howey Rd, Surrey, BC, Canada",2100.0,0,5214.0,912.0,1962,SingleFamily,26/03/2024,1916500.0
R2863407,7,5,"16208 93a Ave, Surrey, BC, Canada",3689.0,6,5381.0,500.0,1997,SingleFamily,26/03/2024,1848000.0
R2862440,2,2,"15168 19 Ave, Surrey, BC, Canada",867.0,2,2190.0,759.0,2009,Condo,26/03/2024,658800.0
R2863481,7,4,"14392 67a Ave, Surrey, BC, Canada",2991.0,4,6762.0,618.0,1993,SingleFamily,26/03/2024,1850000.0
R2862466,4,2,"17351 80 Ave, Surrey, BC, Canada",1700.0,0,1060.0,3234.0,1979,SingleFamily,24/03/2024,5499000.0
R2862943,2,1,"12637 115 Ave, Surrey, BC, Canada",856.0,5,4132.0,1390.0,1962,SingleFamily,24/03/2024,1190000.0
R2863585,8,6,"6230 130St, Surrey, BC, Canada",4279.0,8,7011.0,525.0,2006,SingleFamily,24/03/2024,2249000.0
R2862082,3,2,"15550 26 Ave, Surrey, BC, Canada",1686.0,2,3045.0,563.0,1992,Townhouse,24/03/2024,949999.0
R2863103,6,5,"16059 9 A Ave, Surrey, BC, Canada",4496.0,0,3324.0,578.0,2024,SingleFamily,24/03/2024,2599999.0
R2863749,4,2,"7838 120a St, Surrey, BC, Canada",1701.0,3,2609.0,564.0,1991,Townhouse,24/03/2024,960000.0
R2862729,3,2,"6110 138St, Surrey, BC, Canada",1604.0,3,2942.0,557.0,2005,Townhouse,24/03/2024,894900.0
R2861816,5,3,"11564 97 Ave, Surrey, BC, Canada",2166.0,0,3926.0,692.0,1958,SingleFamily,20/03/2024,1499999.0
R2862063,2,2,"9865 140St, Surrey, BC, Canada",1001.0,1,1992.0,498.0,1994,Condo,20/03/2024,499000.0
R2862069,5,1,"15004 96 Ave, Surrey, BC, Canada",2166.0,4,4583.0,1102.0,1966,SingleFamily,20/03/2024,2388000.0
R2862093,3,2,"16275 15 Ave, Surrey, BC, Canada",1822.0,2,3016.0,521.0,1992,Townhouse,21/03/2024,949900.0
R2860759,3,2,"7848 170St, Surrey, BC, Canada",1844.0,2,3253.0,558.0,2012,Townhouse,17/03/2024,1029900.0
R2860908,4,2,"17992 98 Ave, Surrey, BC, Canada",3094.0,7,6197.0,743.0,1994,SingleFamily,17/03/2024,2299000.0
R2860297,4,3,"8130 136a St, Surrey, BC, Canada",2016.0,2,3542.0,619.0,2017,Townhouse,17/03/2024,1249000.0
R2860817,5,3,"6161 Parkside Crt, Surrey, BC, Canada",2920.0,6,6970.0,715.0,1988,SingleFamily,17/03/2024,2090000.0
R2860388,2,1,"18430 70 Ave, Surrey, BC, Canada",1280.0,4,4336.0,1718.0,1967,SingleFamily,12/03/2024,2200000.0
R2857909,2,2,"15436 31 Ave, Surrey, BC, Canada",950.0,2,2346.0,736.0,2020,Condo,12/03/2024,699900.0
R2858377,5,4,"19433 70 Ave, Surrey, BC, Canada",2177.0,2,6148.0,780.0,2021,SingleFamily,12/03/2024,1699000.0
R2859493,3,1,"5940 173b St, Surrey, BC, Canada",1294.0,5,4803.0,1197.0,9999,SingleFamily,13/03/2024,1549900.0
R2858845,5,5,"16411 26b Ave, Surrey, BC, Canada",3661.0,4,6101.0,600.0,2015,SingleFamily,12/03/2024,2199900.0
R2859631,7,5,"10428 128St, Surrey, BC, Canada",3725.0,0,6311.0,536.0,1982,SingleFamily,12/03/2024,1999879.0
R2857734,4,2,"1405 129b St, Surrey, BC, Canada",1961.0,3,5301.0,905.0,1959,SingleFamily,10/03/2024,1774800.0
R2859226,2,1,"9887 Whalley Blvd, Surrey, BC, Canada",658.0,1,2209.0,910.0,2021,Condo,10/03/2024,599000.0
R2858334,2,2,"9981 Whalley Blvd, Surrey, BC, Canada",900.0,1,2303.0,722.0,2011,Condo,10/03/2024,649990.0
R2859210,1,1,"10777 University Dr, Surrey, BC, Canada",553.0,0,1757.0,795.0,2010,Condo,10/03/2024,439900.0
R2857849,3,1,"11102 135a St, Surrey, BC, Canada",1432.0,1,4642.0,1641.0,1952,SingleFamily,10/03/2024,2350000.0
R2858235,9,6,"10133 177a St, Surrey, BC, Canada",3891.0,2,6785.0,539.0,2009,SingleFamily,10/03/2024,2099777.0
R2855754,4,3,"2694 Mcbride Ave, Surrey, BC, Canada",2897.0,3,7532.0,1103.0,2018,SingleFamily,05/03/2024,3198000.0
R2856694,5,2,"15043 90a Ave, Surrey, BC, Canada",2215.0,8,4368.0,1693.0,1977,SingleFamily,05/03/2024,3750000.0
R2856169,3,2,"1383 129a St, Surrey, BC, Canada",1994.0,4,5373.0,995.0,2005,SingleFamily,05/03/2024,1985000.0
R2855397,2,2,"17516 4 Ave, Surrey, BC, Canada",1183.0,2,3021.0,734.0,2003,Townhouse,05/03/2024,869000.0
R2856726,7,5,"6178 146 A St, Surrey, BC, Canada",4164.0,6,6523.0,451.0,2007,SingleFamily,05/03/2024,1879000.0
R2856932,10,10,"2458 140St, Surrey, BC, Canada",10387.0,10,13073.0,663.0,2022,SingleFamily,05/03/2024,6888000.0
R2856135,3,2,"4220 184St, Surrey, BC, Canada",2481.0,15,1133.0,1309.0,1992,SingleFamily,05/03/2024,3250000.0
R2856685,4,2,"15061 90a Ave, Surrey, BC, Canada",1735.0,4,4747.0,1902.0,1977,SingleFamily,05/03/2024,3300000.0
R2854757,2,1,"12083 92a Ave, Surrey, BC, Canada",820.0,1,1903.0,713.0,2003,Condo,29/02/2024,584999.0
R2855316,4,2,"5820 184St, Surrey, BC, Canada",2081.0,3,4359.0,648.0,1955,SingleFamily,03/03/2024,1349900.0
R2854948,6,5,"8325 144St, Surrey, BC, Canada",4615.0,2,6710.0,537.0,1996,SingleFamily,29/02/2024,2480000.0
R2854184,5,2,"14633 56 Ave, Surrey, BC, Canada",3633.0,10,6623.0,908.0,1969,SingleFamily,03/03/2024,3300000.0
R2851481,10,8,"8885 Jedburgh Pl, Surrey, BC, Canada",7082.0,9,7970.0,494.0,2018,SingleFamily,03/03/2024,3498888.0
R2854640,4,2,"18281 Hunter Pl, Surrey, BC, Canada",1807.0,2,4591.0,829.0,1977,SingleFamily,29/02/2024,1499000.0
R2855540,4,2,"9095 187St, Surrey, BC, Canada",2569.0,8,3530.0,3152.0,1968,SingleFamily,03/03/2024,8100000.0
R2857079,6,5,"14337 77 Ave, Surrey, BC, Canada",3868.0,6,7014.0,478.0,1991,SingleFamily,02/03/2024,1849999.0
R2853315,5,3,"14164 89a Ave, Surrey, BC, Canada",2370.0,6,6336.0,737.0,1988,SingleFamily,26/02/2024,1748888.0
R2853341,2,2,"13696 100 Ave, Surrey, BC, Canada",789.0,1,2538.0,885.0,2017,Condo,26/02/2024,698888.0
R2854665,1,1,"13495 Central Ave, Surrey, BC, Canada",563.0,0,1990.0,902.0,2018,Condo,26/02/2024,508000.0
R2853494,4,2,"14766 101a Ave, Surrey, BC, Canada",1582.0,4,4260.0,745.0,1979,SingleFamily,26/02/2024,1180000.0
R2854800,10,4,"10865 133a St, Surrey, BC, Canada",4160.0,6,8398.0,721.0,1966,MultiFamily,26/02/2024,3000000.0
R2853589,4,2,"14508 104a Ave, Surrey, BC, Canada",2490.0,5,5144.0,2004.0,1958,SingleFamily,25/02/2024,4990000.0
R2852877,4,3,"14850 57 Ave, Surrey, BC, Canada",2174.0,2,5660.0,615.0,2004,SingleFamily,26/02/2024,1339000.0
R2854668,4,3,"2999 151St, Surrey, BC, Canada",1727.0,0,3300.0,636.0,2017,Townhouse,26/02/2024,1099000.0
R2851213,11,7,"10659 127a St, Surrey, BC, Canada",6054.0,4,5371.0,429.0,2024,SingleFamily,20/02/2024,2599000.0
R2853306,8,4,"13249 81a Ave, Surrey, BC, Canada",2020.0,1,5789.0,717.0,1984,SingleFamily,21/02/2024,1449000.0
R2852234,3,2,"1408 129a St, Surrey, BC, Canada",2516.0,4,5991.0,763.0,1958,SingleFamily,21/02/2024,1922000.0
R2852432,4,2,"7549 Wiltshire Dr, Surrey, BC, Canada",2667.0,2,4878.0,1481.0,1966,SingleFamily,22/02/2024,3950000.0
R2852834,5,3,"14171 60 Ave, Surrey, BC, Canada",2525.0,3,5671.0,577.0,2012,MultiFamily,21/02/2024,1459000.0
R2851663,2,2,"16273 78a Ave, Surrey, BC, Canada",1655.0,4,4959.0,833.0,1989,SingleFamily,20/02/2024,1379000.0
R2853544,7,4,"10705 128St, Surrey, BC, Canada",4500.0,4,4120.0,517.0,1953,SingleFamily,21/02/2024,2329900.0
R2851974,5,2,"9864 128St, Surrey, BC, Canada",2335.0,0,4815.0,684.0,1956,SingleFamily,21/02/2024,1598800.0
R2850310,6,4,"5774 180St, Surrey, BC, Canada",2570.0,0,7121.0,641.0,1974,SingleFamily,13/02/2024,1649000.0
R2850048,2,2,"9887 Whalley Blvd, Surrey, BC, Canada",828.0,1,2631.0,909.0,2021,Condo,13/02/2024,753000.0
R2850121,2,2,"15735 Croydon Dr, Surrey, BC, Canada",1107.0,2,2517.0,672.0,2010,Condo,14/02/2024,745000.0
R2849521,2,1,"12646 113 Ave, Surrey, BC, Canada",1050.0,4,4999.0,1285.0,1956,SingleFamily,13/02/2024,1350000.0
R2850072,6,1,"13357 62 Ave, Surrey, BC, Canada",2528.0,3,6639.0,1024.0,1957,SingleFamily,14/02/2024,2588800.0
R2850347,7,5,"6830 123St, Surrey, BC, Canada",3788.0,6,6777.0,442.0,1990,SingleFamily,13/02/2024,1675000.0
R2849496,6,7,"16687 31b Ave, Surrey, BC, Canada",4716.0,6,9391.0,592.0,2020,SingleFamily,14/02/2024,2795000.0
R2845336,4,2,"13583 24 Ave, Surrey, BC, Canada",3515.0,4,8635.0,1422.0,1976,SingleFamily,06/02/2024,5000000.0
R2847695,2,1,"1955 158a St, Surrey, BC, Canada",948.0,4,3447.0,1263.0,1970,MultiFamily,05/02/2024,1198000.0
R2848365,8,6,"1280 160St, Surrey, BC, Canada",4601.0,4,6129.0,651.0,2023,SingleFamily,07/02/2024,2998000.0
R2847651,0,1,"10928 132St, Surrey, BC, Canada",410.0,0,1186.0,729.0,2021,Condo,05/02/2024,299000.0
R2848037,3,2,"8835 157St, Surrey, BC, Canada",1828.0,6,4868.0,814.0,1988,SingleFamily,07/02/2024,1488000.0
R2847976,5,6,"16548 22 Ave, Surrey, BC, Canada",3568.0,2,6443.0,655.0,2024,SingleFamily,07/02/2024,2339990.0
R2848254,3,2,"15152 62a Ave, Surrey, BC, Canada",1410.0,2,2999.0,638.0,2005,Townhouse,06/02/2024,899999.0
R2838379,3,2,"16982 104 Ave, Surrey, BC, Canada",2030.0,8,5911.0,1330.0,1977,SingleFamily,31/01/2024,2699900.0
R2845683,3,2,"16589 78 Ave, Surrey, BC, Canada",2338.0,3,7610.0,1593.0,1975,SingleFamily,30/01/2024,3725000.0
R2846088,2,1,"10551 Holly Park Lane, Surrey, BC, Canada",1060.0,1,2110.0,650.0,1978,Townhouse,31/01/2024,689999.0
R2846062,3,2,"7837 120a St, Surrey, BC, Canada",1692.0,2,2925.0,457.0,1990,Townhouse,31/01/2024,774900.0
R2846288,4,1,"12192 95a Ave, Surrey, BC, Canada",1819.0,6,4636.0,769.0,1971,SingleFamily,30/01/2024,1399000.0
R2846204,1,1,"13495 Central Ave, Surrey, BC, Canada",516.0,0,1833.0,887.0,2018,Condo,30/01/2024,458000.0
R2846549,4,3,"15024 96 Ave, Surrey, BC, Canada",1704.0,2,4741.0,1055.0,1984,SingleFamily,31/01/2024,1799000.0
R2846495,5,4,"9285 178St, Surrey, BC, Canada",4205.0,0,13729.0,1212.0,1975,SingleFamily,31/01/2024,5099000.0
R2844548,4,2,"17276 62 Ave, Surrey, BC, Canada",1748.0,9,5805.0,808.0,1979,SingleFamily,25/01/2024,1414000.0
R2844474,8,6,"9053 Alexandria Cres, Surrey, BC, Canada",5860.0,6,8508.0,440.0,2022,SingleFamily,25/01/2024,2579000.0
R2844333,3,2,"8277 161St, Surrey, BC, Canada",1415.0,0,2748.0,635.0,2011,Townhouse,24/01/2024,899000.0
R2845436,2,1,"10448 University Dr, Surrey, BC, Canada",689.0,1,1035.0,1088.0,2023,Condo,28/01/2024,749900.0
R2844976,10,9,"14906 92 Ave, Surrey, BC, Canada",4465.0,8,8737.0,1005.0,2009,SingleFamily,28/01/2024,4490000.0
R2844513,5,3,"2155 165 B St, Surrey, BC, Canada",2184.0,3,5412.0,753.0,2017,SingleFamily,25/01/2024,1646000.0
R2844330,3,2,"12073 62 Ave, Surrey, BC, Canada",1404.0,2,2457.0,626.0,2019,Townhouse,24/01/2024,879900.0
R2841456,3,1,"5855 132St, Surrey, BC, Canada",1150.0,0,4651.0,1565.0,1959,SingleFamily,14/01/2024,1799900.0
R2840944,6,4,"6066 139St, Surrey, BC, Canada",3072.0,4,4459.0,582.0,2022,SingleFamily,14/01/2024,1788888.0
R2842217,5,4,"14927 Kew Dr, Surrey, BC, Canada",2100.0,6,6421.0,809.0,1958,SingleFamily,14/01/2024,1699989.0
R2841158,8,7,"5579 136b St, Surrey, BC, Canada",8527.0,8,4463.0,656.0,2022,SingleFamily,11/01/2024,5599000.0
R2841680,4,2,"10992 132a St, Surrey, BC, Canada",1950.0,5,6607.0,974.0,1969,SingleFamily,14/01/2024,1899888.0
R2841436,3,2,"17232 61a Ave, Surrey, BC, Canada",2070.0,6,4804.0,695.0,1974,SingleFamily,14/01/2024,1439000.0
R2841678,5,2,"11103 Caledonia Dr, Surrey, BC, Canada",1801.0,9,4175.0,735.0,1948,SingleFamily,14/01/2024,1325000.0
R2838791,3,2,"12364 53 Ave, Surrey, BC, Canada",2534.0,0,40538.0,2446.0,9999,SingleFamily,01/01/2024,6199000.0
R2837873,4,2,"10464 154a St, Surrey, BC, Canada",1728.0,4,4947.0,1446.0,1960,SingleFamily,13/12/2023,2499999.0
R2838497,6,3,"14222 91 Ave, Surrey, BC, Canada",2625.0,4,5130.0,571.0,1991,SingleFamily,27/12/2023,1500000.0
R2837992,3,2,"13710 102 Ave, Surrey, BC, Canada",1183.0,0,2430.0,675.0,2008,Townhouse,18/12/2023,799000.0
R2838376,8,6,"6655 121a St, Surrey, BC, Canada",3890.0,6,7463.0,578.0,2018,SingleFamily,26/12/2023,2249900.0
R2839304,1,1,"2722 176St, Surrey, BC, Canada",3169.0,12,64545.0,6090.0,9999,SingleFamily,01/01/2024,19300000.0
R2839302,3,1,"2381 176St, Surrey, BC, Canada",1106.0,6,20230.0,11645.0,1948,SingleFamily,01/01/2024,12880000.0
R2832890,1,1,"10788 139St, Surrey, BC, Canada",635.0,1,1796.0,590.0,2007,Condo,15/11/2023,375000.0
R2832667,7,6,"16505 26 Ave, Surrey, BC, Canada",7336.0,12,18549.0,680.0,1998,SingleFamily,14/11/2023,4995000.0
R2832688,7,4,"6641 123St, Surrey, BC, Canada",3268.0,8,6153.0,543.0,1998,SingleFamily,13/11/2023,1775000.0
R2832213,7,3,"12589 68 Ave, Surrey, BC, Canada",4071.0,2,6352.0,527.0,1997,SingleFamily,13/11/2023,2149000.0
R2832123,5,2,"15332 95a Ave, Surrey, BC, Canada",1813.0,5,4722.0,931.0,1983,SingleFamily,13/11/2023,1688000.0
R2833250,8,6,"10192 177St, Surrey, BC, Canada",3963.0,6,6741.0,453.0,2008,SingleFamily,19/11/2023,1799000.0
R2833942,3,2,"9332 177St, Surrey, BC, Canada",2698.0,8,10440.0,1700.0,1976,SingleFamily,19/11/2023,4588000.0
R2833678,1,1,"10448 University Dr, Surrey, BC, Canada",475.0,0,1023.0,1115.0,2023,Condo,19/11/2023,529900.0
R2824495,1,1,"10688 140St, Surrey, BC, Canada",621.0,1,1822.0,948.0,2018,Condo,12/10/2023,588888.0
R2823270,3,1,"5858 142St, Surrey, BC, Canada",1411.0,2,3051.0,602.0,2014,Townhouse,09/10/2023,849900.0
R2826387,8,4,"13535 64 Ave, Surrey, BC, Canada",2967.0,9,5806.0,539.0,1962,SingleFamily,23/10/2023,1600000.0
R2825098,2,2,"10707 139St, Surrey, BC, Canada",758.0,1,1987.0,771.0,2008,Condo,16/10/2023,585000.0
R2824724,7,5,"9137 Malcolm Pl, Surrey, BC, Canada",3177.0,0,4734.0,535.0,1975,SingleFamily,13/10/2023,1700000.0
R2825300,3,1,"11112 Bolivar Cres, Surrey, BC, Canada",1150.0,3,4510.0,2086.0,1953,SingleFamily,16/10/2023,2400000.0
R2823870,3,1,"14537 104a Ave, Surrey, BC, Canada",850.0,3,4876.0,2823.0,1958,SingleFamily,09/10/2023,2400000.0
R2817927,5,3,"13550 64 Ave, Surrey, BC, Canada",2300.0,4,5635.0,1086.0,1987,SingleFamily,16/09/2023,2500000.0
R2814337,3,2,"19501 74 Ave, Surrey, BC, Canada",1919.0,2,3316.0,573.0,2021,Townhouse,10/09/2023,1100000.0
R2817929,4,3,"13542 64 Ave, Surrey, BC, Canada",2150.0,4,5523.0,1162.0,1985,SingleFamily,16/09/2023,2500000.0
R2814257,8,8,"10076 174 A St, Surrey, BC, Canada",7358.0,8,3720.0,502.0,2023,SingleFamily,10/09/2023,3698800.0
R2817926,7,4,"13556 64 Ave, Surrey, BC, Canada",3350.0,4,6101.0,746.0,1998,SingleFamily,16/09/2023,2500000.0
R2817933,5,2,"13524 64 Ave, Surrey, BC, Canada",2200.0,4,5591.0,1136.0,1985,SingleFamily,16/09/2023,2500000.0
R2815469,3,1,"2213 176St, Surrey, BC, Canada",1096.0,9,16062.0,16422.0,1912,SingleFamily,10/09/2023,17999000.0
R2815769,1,1,"13628 81a Ave, Surrey, BC, Canada",659.0,1,1965.0,796.0,2020,Condo,13/09/2023,525000.0
R2803389,5,3,"13529 64a Ave, Surrey, BC, Canada",2140.0,4,5947.0,996.0,1987,SingleFamily,30/07/2023,2132700.0
R2806171,1,1,"11077 Ravine Rd, Surrey, BC, Canada",519.0,1,1635.0,1057.0,2022,Condo,07/08/2023,549000.0
R2804226,2,1,"18224 32 Ave, Surrey, BC, Canada",2185.0,18,6285.0,1464.0,1973,SingleFamily,02/08/2023,3200000.0
R2802898,5,3,"8250 158St, Surrey, BC, Canada",3398.0,2,3730.0,373.0,2004,Townhouse,26/07/2023,1268800.0
R2804904,1,1,"13318 104 Ave, Surrey, BC, Canada",508.0,1,1997.0,1019.0,2021,Condo,06/08/2023,518000.0
R2805566,2,2,"13495 Central Ave, Surrey, BC, Canada",1248.0,2,3112.0,640.0,2018,Condo,05/08/2023,799000.0
R2804929,2,2,"12155 75a Ave., Surrey, BC, Canada",906.0,1,2083.0,684.0,1996,Condo,06/08/2023,619900.0
R2805665,5,2,"17784 60 Ave, Surrey, BC, Canada",2112.0,0,5184.0,1420.0,1982,SingleFamily,06/08/2023,2999777.0
R2706914,3,1,"10618 137a St, Surrey, BC, Canada",1100.0,4,5637.0,2545.0,1954,SingleFamily,05/07/2022,2799900.0
R2667117,3,0,"9718 161a St, Surrey, BC, Canada",1527.0,0,2665.0,778.0,2018,Townhouse,18/03/2022,1188888.0
R2545905,3,2,"10652 137a St, Surrey, BC, Canada",1632.0,2,4620.0,1531.0,1953,SingleFamily,01/03/2021,2500000.0
