mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2881481,2,2,"3462 Ross Dr, Vancouver, BC, Canada",890.0,1,1662.0,1222.0,2016.0,Condo,08/05/2024,1088000.0
R2881344,2,2,"1888 Alberni St, Vancouver, BC, Canada",1584.0,2,5169.0,1385.0,1991.0,Condo,08/05/2024,2195000.0
R2881212,3,2,"7903 Oak St, Vancouver, BC, Canada",1568.0,1,4863.0,955.0,2019.0,Townhouse,08/05/2024,1499000.0
R2881075,1,1,"2065 W 12th Ave, Vancouver, BC, Canada",789.0,1,2414.0,1077.0,2003.0,Condo,08/05/2024,849900.0
R2881304,1,1,"63 Keefer Pl, Vancouver, BC, Canada",575.0,1,1515.0,986.0,2000.0,Condo,08/05/2024,567000.0
R2881231,4,3,"5760 Wales St, Vancouver, BC, Canada",1724.0,0,7275.0,1159.0,1955.0,SingleFamily,08/05/2024,1998888.0
R2881253,2,2,"833 Seymour St, Vancouver, BC, Canada",989.0,1,3315.0,1211.0,2010.0,Condo,08/05/2024,1198000.0
R2881071,2,2,"2220 Kingsway, Vancouver, BC, Canada",892.0,1,2319.0,985.0,2018.0,Condo,08/05/2024,879000.0
R2880211,1,1,"224 Garden Dr N, Vancouver, BC, Canada",671.0,1,1587.0,819.0,1984.0,Condo,07/05/2024,549900.0
R2880688,2,2,"3289 Riverwalk Ave, Vancouver, BC, Canada",957.0,1,2200.0,887.0,2018.0,Condo,07/05/2024,849000.0
R2880615,2,2,"1318 Homer St, Vancouver, BC, Canada",912.0,1,2400.0,1083.0,1992.0,Condo,07/05/2024,988000.0
R2880922,2,2,"1650 Bayshore Dr, Vancouver, BC, Canada",1428.0,2,5570.0,1505.0,2003.0,Condo,07/05/2024,2150000.0
R2880601,2,2,"1188 Richards St, Vancouver, BC, Canada",899.0,1,2720.0,1222.0,1995.0,Condo,07/05/2024,1099000.0
R2880990,2,2,"4759 Valley Dr, Vancouver, BC, Canada",1277.0,2,4246.0,1408.0,2005.0,Condo,06/05/2024,1799000.0
R2880283,6,2,"5074 Nanaimo St, Vancouver, BC, Canada",2401.0,1,6730.0,770.0,1967.0,SingleFamily,06/05/2024,1849000.0
R2880281,1,1,"138 E Hastings St, Vancouver, BC, Canada",463.0,0,1101.0,818.0,2015.0,Condo,06/05/2024,379000.0
R2880075,2,2,"1258 Richards St, Vancouver, BC, Canada",2599.0,1,10030.0,1415.0,2008.0,Townhouse,06/05/2024,3680000.0
R2880107,6,4,"2556 W 20th Ave, Vancouver, BC, Canada",3634.0,4,13548.0,1197.0,1995.0,SingleFamily,06/05/2024,4350000.0
R2880039,2,2,"3668 Rae Ave, Vancouver, BC, Canada",846.0,2,1643.0,885.0,1991.0,Condo,06/05/2024,748880.0
R2879136,2,2,"3188 Riverwalk Ave, Vancouver, BC, Canada",839.0,1,2480.0,1001.0,2021.0,Condo,05/05/2024,839900.0
R2879106,6,3,"3739 W 14th Ave, Vancouver, BC, Canada",2384.0,1,10202.0,1669.0,1927.0,SingleFamily,05/05/2024,3980000.0
R2879591,2,2,"7228 Adera St, Vancouver, BC, Canada",847.0,1,3050.0,1416.0,2019.0,Condo,05/05/2024,1200000.0
R2879674,1,1,"89 Nelson St, Vancouver, BC, Canada",500.0,1,2060.0,1596.0,2019.0,Condo,05/05/2024,798000.0
R2879048,2,2,"53 W Hastings St, Vancouver, BC, Canada",1145.0,1,3050.0,1082.0,2008.0,Condo,05/05/2024,1240000.0
R2879290,3,2,"1850 E 49th Ave, Vancouver, BC, Canada",1817.0,3,7005.0,1017.0,1949.0,SingleFamily,05/05/2024,1849000.0
R2879615,6,3,"3523 W 20th Ave, Vancouver, BC, Canada",2920.0,2,11802.0,1358.0,1927.0,SingleFamily,05/05/2024,3968000.0
R2879261,2,2,"38 Smithe St, Vancouver, BC, Canada",787.0,1,2681.0,1396.0,2016.0,Condo,05/05/2024,1099000.0
R2879066,8,4,"463 E 23rd Ave, Vancouver, BC, Canada",2706.0,3,10382.0,1108.0,2003.0,SingleFamily,05/05/2024,2999000.0
R2879057,3,1,"427 Glen Dr, Vancouver, BC, Canada",1115.0,0,3618.0,1165.0,1900.0,SingleFamily,05/05/2024,1299000.0
R2879536,7,2,"1577 E 26th Ave, Vancouver, BC, Canada",2012.0,1,6252.0,795.0,1910.0,SingleFamily,05/05/2024,1599900.0
R2880361,2,2,"5665 Boundary Rd, Vancouver, BC, Canada",958.0,2,2895.0,1135.0,2017.0,Condo,05/05/2024,1088000.0
R2880403,0,1,"830 E 7th Ave, Vancouver, BC, Canada",439.0,0,1005.0,977.0,1975.0,Condo,05/05/2024,429000.0
R2879220,1,1,"995 W 20th Ave, Vancouver, BC, Canada",568.0,1,1390.0,985.0,2004.0,Townhouse,05/05/2024,560000.0
R2880348,2,1,"438 Seymour St, Vancouver, BC, Canada",710.0,1,1793.0,1049.0,1996.0,Condo,05/05/2024,745000.0
R2880085,2,2,"87 Nelson St, Vancouver, BC, Canada",872.0,1,3003.0,1376.0,2019.0,Condo,05/05/2024,1200000.0
R2879736,2,2,"1289 Hornby St, Vancouver, BC, Canada",905.0,1,3548.0,1423.0,2022.0,Condo,05/05/2024,1288000.0
R2879491,1,1,"1783 Manitoba St, Vancouver, BC, Canada",721.0,1,2486.0,1231.0,2015.0,Condo,05/05/2024,888000.0
R2879073,1,1,"4990 Mcgeer St, Vancouver, BC, Canada",551.0,1,1198.0,907.0,1994.0,Condo,05/05/2024,499999.0
R2879962,2,2,"702 King Edward Ave E, Vancouver, BC, Canada",807.0,1,1916.0,929.0,2008.0,Condo,05/05/2024,749999.0
R2879122,1,1,"1050 Smithe St, Vancouver, BC, Canada",675.0,1,2019.0,1035.0,2005.0,Condo,05/05/2024,699000.0
R2878654,2,1,"3437 Kingsway, Vancouver, BC, Canada",632.0,1,1502.0,1011.0,2013.0,Condo,01/05/2024,639000.0
R2879566,3,2,"4083 Cambie St, Vancouver, BC, Canada",1205.0,2,4191.0,1510.0,2017.0,Condo,01/05/2024,1820000.0
R2878822,2,2,"438 Seymour St, Vancouver, BC, Canada",710.0,1,2049.0,1069.0,1996.0,Condo,01/05/2024,759000.0
R2878382,2,2,"888 Homer St, Vancouver, BC, Canada",945.0,1,2806.0,1214.0,2011.0,Condo,01/05/2024,1148000.0
R2878461,5,2,"1727 Se Marine Dr, Vancouver, BC, Canada",2500.0,4,6037.0,983.0,1960.0,SingleFamily,01/05/2024,2458000.0
R2878518,4,3,"7275 Blenheim St, Vancouver, BC, Canada",3796.0,6,32676.0,3424.0,1995.0,SingleFamily,01/05/2024,12999000.0
R2879367,2,2,"3487 Binning Rd, Vancouver, BC, Canada",907.0,1,1835.0,1284.0,2018.0,Condo,02/05/2024,1165000.0
R2878220,5,2,"1829 W 64th Ave, Vancouver, BC, Canada",2621.0,2,10041.0,1254.0,1947.0,SingleFamily,01/05/2024,3288000.0
R2878349,2,2,"8131 Nunavut Lane, Vancouver, BC, Canada",784.0,1,2247.0,1019.0,2016.0,Condo,30/04/2024,799000.0
R2878008,3,2,"198 Ontario Pl, Vancouver, BC, Canada",1207.0,0,4229.0,1117.0,2023.0,Townhouse,30/04/2024,1349000.0
R2878421,5,2,"178 E 40th Ave, Vancouver, BC, Canada",2521.0,2,8213.0,895.0,1966.0,SingleFamily,30/04/2024,2258000.0
R2878454,1,1,"1249 Granville St, Vancouver, BC, Canada",551.0,0,1474.0,1085.0,2003.0,Condo,30/04/2024,598000.0
R2878152,5,5,"2606 Marine Dr Sw, Vancouver, BC, Canada",13272.0,3,78649.0,1491.0,2018.0,SingleFamily,30/04/2024,19800000.0
R2878489,4,2,"5347 Mckinnon St, Vancouver, BC, Canada",1900.0,0,5765.0,1868.0,9999.0,SingleFamily,30/04/2024,3550000.0
R2877886,2,2,"5190 Chambers St, Vancouver, BC, Canada",857.0,0,1933.0,885.0,2017.0,Townhouse,30/04/2024,759000.0
R2877636,1,1,"5325 West Blvd, Vancouver, BC, Canada",589.0,1,2230.0,1337.0,2017.0,Condo,30/04/2024,788000.0
R2878171,2,2,"3554 3Rd Ave W, Vancouver, BC, Canada",759.0,0,2900.0,1171.0,2023.0,Condo,30/04/2024,888800.0
R2877857,1,1,"288 W 1St Ave, Vancouver, BC, Canada",624.0,1,2163.0,1262.0,2012.0,Condo,30/04/2024,788000.0
R2877507,1,1,"8488 Cornish St, Vancouver, BC, Canada",581.0,0,1774.0,1132.0,2014.0,Condo,30/04/2024,658000.0
R2878490,3,2,"5303 Mckinnon St, Vancouver, BC, Canada",2000.0,4,6031.0,1775.0,1981.0,SingleFamily,30/04/2024,3550000.0
R2878491,5,2,"5311 Mckinnon St, Vancouver, BC, Canada",1800.0,2,6647.0,1972.0,2009.0,SingleFamily,30/04/2024,3550000.0
R2878344,1,1,"5605 Hampton Pl, Vancouver, BC, Canada",656.0,2,1027.0,1064.0,1998.0,Condo,29/04/2024,698000.0
R2878345,2,2,"5728 Berton Ave, Vancouver, BC, Canada",988.0,1,1760.0,1314.0,2013.0,Condo,29/04/2024,1299000.0
R2876965,1,1,"4818 Eldorado Mews, Vancouver, BC, Canada",535.0,1,1507.0,1025.0,2013.0,Condo,29/04/2024,548800.0
R2877015,1,1,"150 E Cordova St, Vancouver, BC, Canada",515.0,0,1282.0,891.0,2016.0,Condo,29/04/2024,459000.0
R2876895,2,2,"620 Cardero St, Vancouver, BC, Canada",1390.0,1,7196.0,1985.0,2020.0,Condo,29/04/2024,2760000.0
R2876111,6,2,"1861 E 39th Ave, Vancouver, BC, Canada",1860.0,4,6691.0,1021.0,1946.0,SingleFamily,28/04/2024,1900000.0
R2876612,1,1,"1351 Continental St, Vancouver, BC, Canada",842.0,1,2430.0,1292.0,2014.0,Condo,28/04/2024,1088000.0
R2876708,2,2,"4685 Valley Dr, Vancouver, BC, Canada",1329.0,2,4580.0,1790.0,2003.0,Condo,28/04/2024,2380000.0
R2876185,2,2,"4883 Maclure Mews, Vancouver, BC, Canada",819.0,2,2542.0,1169.0,2006.0,Condo,28/04/2024,958000.0
R2877046,1,1,"488 Marine Dr Sw, Vancouver, BC, Canada",487.0,1,1571.0,1209.0,2015.0,Condo,28/04/2024,588800.0
R2877102,3,3,"122 W 12th Ave, Vancouver, BC, Canada",1604.0,1,4235.0,1059.0,2007.0,MultiFamily,28/04/2024,1699000.0
R2876701,2,1,"999 Seymour St, Vancouver, BC, Canada",706.0,1,2394.0,1260.0,2014.0,Condo,28/04/2024,889900.0
R2876282,2,2,"1255 Main St, Vancouver, BC, Canada",1196.0,1,2700.0,781.0,1996.0,Condo,28/04/2024,935000.0
R2876283,2,2,"433 Marine Dr Sw, Vancouver, BC, Canada",879.0,1,2892.0,1010.0,2019.0,Condo,28/04/2024,888000.0
R2876571,1,1,"1420 W Georgia St, Vancouver, BC, Canada",681.0,1,213.0,1129.0,2002.0,Condo,28/04/2024,769000.0
R2876525,4,2,"1033 E 10th Ave, Vancouver, BC, Canada",1399.0,1,5426.0,1107.0,1999.0,MultiFamily,28/04/2024,1549000.0
R2877922,4,3,"3483 Ross Dr, Vancouver, BC, Canada",2381.0,2,6315.0,1376.0,2020.0,Townhouse,28/04/2024,3277000.0
R2876069,1,1,"8188 Fraser St, Vancouver, BC, Canada",476.0,0,1741.0,1258.0,2021.0,Condo,28/04/2024,599000.0
R2876917,1,1,"8181 Chester St, Vancouver, BC, Canada",483.0,0,1624.0,1178.0,2021.0,Condo,28/04/2024,569000.0
R2878072,2,2,"8288 Granville St, Vancouver, BC, Canada",845.0,1,2200.0,955.0,2015.0,Condo,28/04/2024,807000.0
R2877870,2,2,"469 King Edward Ave W, Vancouver, BC, Canada",1029.0,1,4318.0,1455.0,2021.0,Condo,28/04/2024,1498000.0
R2875971,3,2,"198 Ontario Pl, Vancouver, BC, Canada",1056.0,0,3860.0,1324.0,2023.0,Condo,25/04/2024,1399000.0
R2875843,0,1,"555 Jervis St, Vancouver, BC, Canada",485.0,1,1502.0,1131.0,1998.0,Condo,25/04/2024,549000.0
R2875704,1,1,"188 Keefer Pl, Vancouver, BC, Canada",609.0,1,1794.0,1256.0,2009.0,Condo,25/04/2024,765000.0
R2875714,7,7,"1307 W 46th Ave, Vancouver, BC, Canada",4660.0,6,16110.0,1068.0,1990.0,SingleFamily,25/04/2024,4980000.0
R2876692,2,2,"2220 Kingsway, Vancouver, BC, Canada",880.0,1,2441.0,997.0,2018.0,Condo,25/04/2024,878000.0
R2875957,3,2,"5005 Clarendon St, Vancouver, BC, Canada",1056.0,1,2669.0,992.0,2023.0,Townhouse,25/04/2024,1048000.0
R2876652,2,2,"5058 Joyce St, Vancouver, BC, Canada",771.0,1,2642.0,1203.0,2021.0,Condo,25/04/2024,928000.0
R2875660,1,1,"181 W 1st Ave, Vancouver, BC, Canada",686.0,1,2614.0,1456.0,2010.0,Condo,24/04/2024,999000.0
R2875205,4,4,"3806 King Edward Ave W, Vancouver, BC, Canada",2459.0,2,7113.0,1374.0,2023.0,SingleFamily,24/04/2024,3380000.0
R2875009,6,7,"975 23Rd Ave W, Vancouver, BC, Canada",2684.0,2,12997.0,1445.0,2015.0,SingleFamily,24/04/2024,3880000.0
R2875030,4,2,"6376 Collingwood St, Vancouver, BC, Canada",4240.0,3,15707.0,1285.0,1915.0,SingleFamily,23/04/2024,5450000.0
R2875597,4,2,"4345 Locarno Cres, Vancouver, BC, Canada",1991.0,3,17195.0,2008.0,1937.0,SingleFamily,24/04/2024,3999000.0
R2876085,1,1,"1106 Pacific St, Vancouver, BC, Canada",529.0,1,1351.0,906.0,1984.0,Condo,24/04/2024,479590.0
R2875852,5,3,"5855 Willow St, Vancouver, BC, Canada",3145.0,2,11866.0,1233.0,1965.0,SingleFamily,24/04/2024,3880000.0
R2874784,3,2,"234 62Nd Ave W, Vancouver, BC, Canada",1680.0,1,4491.0,1034.0,2017.0,Townhouse,23/04/2024,1738000.0
R2873947,1,1,"870 W 7th Ave, Vancouver, BC, Canada",682.0,1,1729.0,980.0,1978.0,Condo,22/04/2024,669000.0
R2875120,5,2,"646 Union St, Vancouver, BC, Canada",1452.0,0,6640.0,1238.0,1905.0,SingleFamily,22/04/2024,1799000.0
R2874903,1,1,"210 E 5th Ave, Vancouver, BC, Canada",617.0,1,2269.0,1358.0,2021.0,Condo,22/04/2024,838000.0
R2874401,4,5,"1843 E 22nd Ave, Vancouver, BC, Canada",1622.0,2,6326.0,1102.0,2007.0,SingleFamily,22/04/2024,1788000.0
R2874385,3,2,"7411 Columbia St, Vancouver, BC, Canada",1389.0,2,3924.0,1071.0,2005.0,Townhouse,22/04/2024,1488800.0
R2874258,7,4,"886 E 56th Ave, Vancouver, BC, Canada",2160.0,0,6752.0,971.0,1984.0,SingleFamily,22/04/2024,2098000.0
R2873864,2,2,"1018 Richards St, Vancouver, BC, Canada",1251.0,1,4040.0,1350.0,2003.0,Townhouse,21/04/2024,1689000.0
R2873853,2,2,"3533 Ross Dr, Vancouver, BC, Canada",915.0,1,1849.0,1310.0,2020.0,Condo,21/04/2024,1199000.0
R2873677,1,1,"833 Seymour St, Vancouver, BC, Canada",603.0,0,1727.0,1102.0,2011.0,Condo,21/04/2024,664900.0
R2873297,3,2,"457 W 63Rd Ave, Vancouver, BC, Canada",1738.0,2,5670.0,1093.0,2019.0,Townhouse,21/04/2024,1899800.0
R2873655,1,1,"777 Richards St, Vancouver, BC, Canada",492.0,0,1708.0,1392.0,2016.0,Condo,21/04/2024,685000.0
R2873506,0,1,"1189 Howe St, Vancouver, BC, Canada",412.0,0,1168.0,1213.0,1999.0,Condo,21/04/2024,499900.0
R2873792,2,2,"1661 Quebec St, Vancouver, BC, Canada",829.0,1,2914.0,1501.0,2018.0,Condo,21/04/2024,1245000.0
R2874231,5,2,"1010 W 54th Ave, Vancouver, BC, Canada",4100.0,4,18780.0,1219.0,1971.0,SingleFamily,21/04/2024,4998000.0
R2873435,3,3,"5782 Berton Ave, Vancouver, BC, Canada",2388.0,4,3563.0,1025.0,2012.0,Townhouse,21/04/2024,2450000.0
R2874493,4,3,"3596 Turner St, Vancouver, BC, Canada",2138.0,4,6758.0,883.0,1996.0,SingleFamily,21/04/2024,1888000.0
R2872060,6,4,"2803 Euclid Ave, Vancouver, BC, Canada",2009.0,3,5598.0,1057.0,2012.0,SingleFamily,21/04/2024,2125000.0
R2874873,1,1,"989 Beatty St, Vancouver, BC, Canada",630.0,1,1883.0,1190.0,2004.0,Condo,21/04/2024,749900.0
R2873779,2,2,"689 Abbott St, Vancouver, BC, Canada",1027.0,1,2711.0,1040.0,2009.0,Condo,21/04/2024,1068900.0
R2874932,0,1,"1289 Hornby St, Vancouver, BC, Canada",461.0,0,2138.0,1516.0,2022.0,Condo,21/04/2024,699000.0
R2874444,4,2,"3872 Nanaimo St, Vancouver, BC, Canada",2418.0,2,6052.0,698.0,1968.0,SingleFamily,19/04/2024,1688000.0
R2873026,4,2,"2936 W 41st Ave, Vancouver, BC, Canada",2165.0,2,7563.0,1150.0,1923.0,SingleFamily,18/04/2024,2490000.0
R2874948,2,2,"665 E 6th Ave, Vancouver, BC, Canada",973.0,2,2344.0,821.0,1976.0,Condo,19/04/2024,799000.0
R2872851,1,1,"488 W 58th Ave, Vancouver, BC, Canada",708.0,1,2494.0,1127.0,2021.0,Condo,18/04/2024,798000.0
R2873614,6,4,"1460 Matthews Ave, Vancouver, BC, Canada",4590.0,5,33476.0,1413.0,1974.0,SingleFamily,19/04/2024,6490000.0
R2872790,2,2,"141 Water St, Vancouver, BC, Canada",2040.0,1,6143.0,1411.0,1996.0,Condo,18/04/2024,2880000.0
R2873808,1,1,"8188 Fraser St, Vancouver, BC, Canada",505.0,1,1801.0,1186.0,2022.0,Condo,20/04/2024,599000.0
R2871772,0,1,"8888 Osler St, Vancouver, BC, Canada",535.0,0,1771.0,1093.0,2022.0,Condo,17/04/2024,585000.0
R2872677,2,1,"1283 Howe St, Vancouver, BC, Canada",630.0,1,2377.0,1379.0,2019.0,Condo,17/04/2024,868800.0
R2872392,2,2,"928 Homer St, Vancouver, BC, Canada",727.0,1,2308.0,1167.0,2006.0,Condo,17/04/2024,849000.0
R2872045,2,2,"2689 Maple St, Vancouver, BC, Canada",1178.0,1,3966.0,1604.0,2019.0,Townhouse,17/04/2024,1890000.0
R2872389,6,4,"87 W 46th Ave, Vancouver, BC, Canada",4136.0,5,12533.0,1063.0,2000.0,SingleFamily,17/04/2024,4398000.0
R2873161,4,2,"6518 Angus Dr, Vancouver, BC, Canada",2855.0,2,7514.0,945.0,1991.0,SingleFamily,17/04/2024,2698000.0
R2872588,2,3,"3482 Marine Way, Vancouver, BC, Canada",1475.0,2,2747.0,704.0,2020.0,Townhouse,17/04/2024,1039000.0
R2872573,2,2,"777 Richards St, Vancouver, BC, Canada",889.0,1,3059.0,1347.0,2016.0,Condo,17/04/2024,1198000.0
R2871128,4,3,"1481 Tilney Mews, Vancouver, BC, Canada",1833.0,2,4925.0,1068.0,2012.0,Townhouse,15/04/2024,1958000.0
R2871330,2,2,"1001 Homer St, Vancouver, BC, Canada",886.0,2,2756.0,1240.0,2005.0,Condo,15/04/2024,1099000.0
R2871687,2,2,"1133 Hornby St, Vancouver, BC, Canada",885.0,2,2845.0,1185.0,2018.0,Condo,15/04/2024,1049000.0
R2871680,2,2,"3462 Ross Dr, Vancouver, BC, Canada",916.0,1,1851.0,1309.0,2016.0,Condo,15/04/2024,1199800.0
R2871426,3,3,"238 W 62Nd Ave, Vancouver, BC, Canada",1678.0,2,4485.0,1071.0,2017.0,Townhouse,16/04/2024,1798000.0
R2872571,2,2,"3596 W 28Th Ave, Vancouver, BC, Canada",1197.0,2,2301.0,1737.0,2023.0,Condo,15/04/2024,2080000.0
R2871646,4,2,"6150 Cypress St, Vancouver, BC, Canada",2350.0,0,13872.0,1701.0,1923.0,SingleFamily,15/04/2024,3999000.0
R2871964,1,1,"1080 Pacific St, Vancouver, BC, Canada",527.0,1,1438.0,986.0,1981.0,Condo,15/04/2024,519999.0
R2870455,3,2,"1503 W 66th Ave, Vancouver, BC, Canada",1032.0,1,2169.0,858.0,1998.0,Condo,14/04/2024,885800.0
R2871677,2,2,"689 Abbott St, Vancouver, BC, Canada",1030.0,1,2925.0,1154.0,2009.0,Condo,15/04/2024,1189000.0
R2871382,1,1,"5515 Boundary Rd, Vancouver, BC, Canada",485.0,1,1513.0,1195.0,2016.0,Condo,15/04/2024,579900.0
R2870613,3,2,"528 King Edward Ave W, Vancouver, BC, Canada",1358.0,2,4669.0,1251.0,2020.0,Condo,14/04/2024,1699000.0
R2870964,2,2,"4885 Valley Dr, Vancouver, BC, Canada",1038.0,1,3534.0,1211.0,2005.0,Condo,14/04/2024,1258000.0
R2870770,3,2,"1067 Marinaside Cres, Vancouver, BC, Canada",1722.0,2,8548.0,1913.0,2002.0,Condo,14/04/2024,3295000.0
R2870503,2,2,"889 Pacific St, Vancouver, BC, Canada",820.0,1,4416.0,1829.0,2021.0,Condo,14/04/2024,1499900.0
R2871006,4,3,"7849 Birch St, Vancouver, BC, Canada",2210.0,0,7802.0,1013.0,1912.0,SingleFamily,14/04/2024,2239000.0
R2871425,2,2,"989 Beatty St, Vancouver, BC, Canada",1309.0,1,4090.0,1106.0,2004.0,Condo,14/04/2024,1449000.0
R2871831,8,5,"575 E 45th Ave, Vancouver, BC, Canada",3488.0,0,7350.0,860.0,2012.0,SingleFamily,14/04/2024,2999800.0
R2870509,1,1,"8888 Osler St, Vancouver, BC, Canada",456.0,1,1463.0,1313.0,2022.0,Condo,14/04/2024,599000.0
R2871811,2,2,"638 Beach Cres, Vancouver, BC, Canada",1111.0,0,4986.0,1615.0,2006.0,Condo,14/04/2024,1795000.0
R2871130,1,1,"138 E Hastings St, Vancouver, BC, Canada",436.0,0,1046.0,900.0,2015.0,Condo,14/04/2024,392800.0
R2871920,4,4,"6664 Balsam St, Vancouver, BC, Canada",2466.0,3,5852.0,1617.0,2024.0,SingleFamily,14/04/2024,3988900.0
R2871072,2,2,"1201 Marinaside Cres, Vancouver, BC, Canada",1244.0,2,4263.0,1350.0,1996.0,Condo,14/04/2024,1680000.0
R2870737,2,2,"1028 Cambie St, Vancouver, BC, Canada",1230.0,2,4065.0,1209.0,1997.0,Townhouse,14/04/2024,1488000.0
R2871229,3,3,"3814 W 15th Ave, Vancouver, BC, Canada",1471.0,2,9575.0,2100.0,2024.0,MultiFamily,14/04/2024,3090000.0
R2870528,3,3,"1066 16Th Ave W, Vancouver, BC, Canada",1509.0,1,5595.0,1451.0,2017.0,Townhouse,14/04/2024,2190000.0
R2870617,3,2,"8117 Shaughnessy St, Vancouver, BC, Canada",1668.0,1,5250.0,1156.0,2018.0,Townhouse,14/04/2024,1929000.0
R2869846,5,3,"4586 W 8th Ave, Vancouver, BC, Canada",2253.0,2,9545.0,1278.0,1987.0,SingleFamily,10/04/2024,2880000.0
R2870041,1,1,"27 Alexander St, Vancouver, BC, Canada",584.0,0,1443.0,1147.0,1995.0,Condo,11/04/2024,670000.0
R2870133,2,2,"1468 Tilney Mews, Vancouver, BC, Canada",1513.0,2,4244.0,923.0,2012.0,Townhouse,10/04/2024,1398000.0
R2870171,1,1,"1425 Lamey's Mill Rd, Vancouver, BC, Canada",939.0,1,1572.0,814.0,1982.0,Condo,11/04/2024,765000.0
R2871693,2,1,"266 E 49th Ave, Vancouver, BC, Canada",1700.0,0,6533.0,1028.0,1945.0,SingleFamily,10/04/2024,1748000.0
R2869753,3,2,"3264 Vanness Ave, Vancouver, BC, Canada",987.0,1,1.0,1286.0,2024.0,Condo,10/04/2024,1269900.0
R2870195,1,1,"3264 Vanness Ave, Vancouver, BC, Canada",567.0,1,1.0,1269.0,2024.0,Condo,11/04/2024,719900.0
R2869569,1,1,"1177 Hornby St, Vancouver, BC, Canada",725.0,1,1746.0,964.0,1994.0,Condo,10/04/2024,699500.0
R2868969,1,1,"610 Granville St, Vancouver, BC, Canada",668.0,1,2060.0,971.0,2006.0,Condo,09/04/2024,649000.0
R2869594,2,1,"574 Nicola St, Vancouver, BC, Canada",1332.0,2,5164.0,1500.0,2003.0,Townhouse,09/04/2024,1999000.0
R2869378,1,1,"2988 Alder St, Vancouver, BC, Canada",792.0,1,2051.0,969.0,1992.0,Condo,09/04/2024,768000.0
R2869424,2,1,"2299 E 30th Ave, Vancouver, BC, Canada",876.0,1,1602.0,723.0,1977.0,Condo,09/04/2024,633999.0
R2868977,1,1,"5058 Joyce St, Vancouver, BC, Canada",439.0,0,1657.0,1362.0,2021.0,Condo,09/04/2024,598000.0
R2869735,3,2,"1495 Richards St, Vancouver, BC, Canada",1418.0,2,5403.0,1719.0,2004.0,Condo,09/04/2024,2438000.0
R2869412,2,2,"3264 Vanness Ave, Vancouver, BC, Canada",859.0,1,1.0,1210.0,2024.0,Condo,09/04/2024,1039900.0
R2868806,3,2,"2889 E 1st Ave, Vancouver, BC, Canada",844.0,1,2258.0,946.0,2019.0,Condo,08/04/2024,799000.0
R2868847,5,4,"3468 Pandora St, Vancouver, BC, Canada",1415.0,2,4585.0,1122.0,2021.0,MultiFamily,08/04/2024,1588000.0
R2868274,5,6,"4026 W 8th Ave, Vancouver, BC, Canada",4190.0,4,43754.0,2042.0,2013.0,SingleFamily,08/04/2024,8560000.0
R2868350,2,2,"7680 Columbia St, Vancouver, BC, Canada",1125.0,1,2113.0,746.0,1988.0,Condo,08/04/2024,839800.0
R2869442,2,2,"5410 Shortcut Rd, Vancouver, BC, Canada",905.0,1,3086.0,1353.0,2021.0,Condo,08/04/2024,1225000.0
R2869050,4,2,"3425 W 8th Ave, Vancouver, BC, Canada",1966.0,2,9527.0,1657.0,1925.0,SingleFamily,08/04/2024,3258000.0
R2868577,8,5,"2575 W 3rd Ave, Vancouver, BC, Canada",3808.0,3,10305.0,996.0,1912.0,SingleFamily,08/04/2024,3795000.0
R2868605,4,2,"5805 Boundary Rd, Vancouver, BC, Canada",1650.0,5,5718.0,1000.0,1960.0,SingleFamily,07/04/2024,1650000.0
R2867811,3,2,"528 King Edward Ave W, Vancouver, BC, Canada",1218.0,1,4193.0,1230.0,2020.0,Condo,07/04/2024,1499000.0
R2867830,2,2,"1139 W Cordova St, Vancouver, BC, Canada",2667.0,2,28501.0,2245.0,2008.0,Condo,07/04/2024,5990000.0
R2867489,1,1,"53 W Hastings St, Vancouver, BC, Canada",795.0,0,1666.0,716.0,2008.0,Condo,07/04/2024,569900.0
R2867455,1,1,"777 Richards St, Vancouver, BC, Canada",573.0,0,1913.0,1200.0,2016.0,Condo,07/04/2024,688000.0
R2868472,2,2,"1050 Smithe St, Vancouver, BC, Canada",901.0,1,2619.0,1032.0,2005.0,Condo,07/04/2024,930000.0
R2868766,3,2,"3830 W 16th Ave, Vancouver, BC, Canada",1726.0,1,7741.0,1389.0,1920.0,SingleFamily,07/04/2024,2399000.0
R2867611,2,2,"7580 Columbia St, Vancouver, BC, Canada",1640.0,1,2995.0,712.0,1988.0,Condo,04/04/2024,1168000.0
R2866938,7,4,"728 E 49th Ave, Vancouver, BC, Canada",2298.0,0,8024.0,565.0,2011.0,SingleFamily,04/04/2024,1299000.0
R2866616,9,3,"2377 30th Ave E, Vancouver, BC, Canada",2132.0,1,6878.0,1120.0,1954.0,SingleFamily,04/04/2024,2388000.0
R2867095,2,2,"3533 Ross Dr, Vancouver, BC, Canada",1033.0,1,2095.0,1343.0,2020.0,Condo,04/04/2024,1388000.0
R2866872,3,2,"4082 Macdonald St, Vancouver, BC, Canada",1642.0,2,6777.0,1601.0,2020.0,Townhouse,04/04/2024,2628888.0
R2866826,1,1,"1288 W Georgia St, Vancouver, BC, Canada",606.0,1,2072.0,1235.0,1998.0,Condo,04/04/2024,749000.0
