,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
154,Townhouse,,1250 sqft,Yes,"$1,358",R2904206,,Residential,2024,,"122 - 5370 Crooked Branch Rd, Vancouver, BC",3,3,1,06/07/2024,"$1,698,000"
155,Apartment/Condominium,"$3,012",1272 sqft,Yes,$966,R2902854,,Residential,1992,,"202 - 3055 Cambie St, Vancouver, BC",1,2,1,06/07/2024,"$1,230,000"
156,Single Family Residence,"$28,866",4202 sqft,Yes,"$1,760",R2903383,,Residential,2021,,"4765 Marguerite St, Vancouver, BC",5,5,3,05/07/2024,"$7,398,000"
157,Townhouse,"$1,738",548 sqft,Yes,"$1,184",R2903145,,Residential,1999,,"6 - 2375 W Broadway, Vancouver, BC",1,1,1,05/07/2024,"$649,000"
158,Apartment/Condominium,"$1,482",520 sqft,Yes,"$1,094",R2903890,,Residential,2018,,"310 - 2220 Kingsway, Vancouver, BC",1,1,1,06/07/2024,"$569,000"
159,Townhouse,,1257 sqft,Yes,"$1,263",R2904215,,Residential,2024,,"107 - 5380 Crooked Branch Rd, Vancouver, BC",2,2,1,06/07/2024,"$1,588,000"
160,Apartment/Condominium,,698 sqft,Yes,"$1,144",R2902758,,Residential,2005,,"222 - 6279 Eagles Dr, Vancouver, BC",1,1,1,04/07/2024,"$799,000"
161,Apartment/Condominium,"$2,535",750 sqft,Yes,"$1,240",R2902436,,Residential,1996,,"308 - 1178 Hamilton St, Vancouver, BC",1,1,1,04/07/2024,"$930,000"
162,Apartment/Condominium,,1116 sqft,Yes,"$2,584",R2903301,,Residential,2027,,"403 - 1818 Alberni St, Vancouver, BC",2,2,2,04/07/2024,"$2,883,900"
163,Apartment/Condominium,"$2,289",1102 sqft,Yes,"$1,268",R2902552,,Residential,2018,,"414 - 3581 Ross Dr, Vancouver, BC",2,3,1,04/07/2024,"$1,398,000"
164,Apartment/Condominium,"$2,720",852 sqft,Yes,"$1,172",R2903142,,Residential,2003,,"311 - 2083 W 33rd Ave, Vancouver, BC",2,2,0,04/07/2024,"$999,000"
165,Apartment/Condominium,"$21,917",3046 sqft,Yes,"$2,298",R2902538,,Residential,1999,,"PH2 - 1777 Bayshore Dr, Vancouver, BC",3,4,3,04/07/2024,"$7,000,000"
166,Apartment/Condominium,"$1,541",503 sqft,Yes,"$1,190",R2902480,,Residential,2005,,"204 - 2226 W 12 Th Ave, Vancouver, BC",1,1,1,04/07/2024,"$599,000"
167,Apartment/Condominium,,2301 sqft,Yes,"$2,056",R2902721,,Residential,2027,,"1101 - 1818 Alberni St, Vancouver, BC",3,3,2,04/07/2024,"$4,731,900"
168,Townhouse,"$3,493",1171 sqft,Yes,"$1,023",R2902107,,Residential,1993,,"2 - 36 W 13th Ave, Vancouver, BC",2,2,1,03/07/2024,"$1,199,000"
169,Multi Family,,1451 sqft,Yes,"$1,170",R2902389,,Residential,2024,,"1559 21 St Ave E, Vancouver, BC",2,4,1,03/07/2024,"$1,699,000"
170,Apartment/Condominium,"$1,759",724 sqft,Yes,"$1,034",R2902212,,Residential,1974,,"210 - 2330 Maple St, Vancouver, BC",1,1,1,03/07/2024,"$749,000"
171,Townhouse,,1130 sqft,Yes,"$1,467",R2904205,,Residential,2024,,"102 - 5370 Crooked Branch Rd, Vancouver, BC",2,3,1,03/07/2024,"$1,658,000"
172,Multi Family,,1402 sqft,Yes,"$1,104",R2902353,,Residential,2022,,"2231 44 Th Ave E, Vancouver, BC",3,3,1,03/07/2024,"$1,549,000"
173,Duplex,"$11,255",1408 sqft,No,"$2,272",R2902567,,Residential Income,1942,,"610 E 49th Ave, Vancouver, BC",1,3,6,03/07/2024,"$3,199,900"
174,Apartment/Condominium,"$6,946",2425 sqft,Yes,"$1,051",R2903156,,Residential,1991,,"19A - 1500 Alberni St, Vancouver, BC",3,3,2,03/07/2024,"$2,550,000"
175,Single Family Residence,"$7,913",2522 sqft,Yes,"$1,070",R2902394,,Residential,2021,,"142 E 43rd Ave, Vancouver, BC",5,6,1,03/07/2024,"$2,699,000"
176,Single Family Residence,"$15,261",5213 sqft,Yes,"$1,532",R2902459,,Residential,2024,,"2626 W 35th Ave, Vancouver, BC",8,8,2,03/07/2024,"$7,988,000"
177,Apartment/Condominium,"$1,585",554 sqft,Yes,$947,R2902293,,Residential,2005,,"1003 - 550 Taylor St, Vancouver, BC",1,0,1,03/07/2024,"$525,000"
178,Townhouse,"$4,518",1615 sqft,Yes,$989,R2902082,,Residential,1991,,"6 - 2201 Pine St, Vancouver, BC",2,2,2,03/07/2024,"$1,598,000"
179,Apartment/Condominium,"$1,986",886 sqft,Yes,"$1,454",R2902473,,Residential,2016,,"2007 - 3355 Binning Rd, Vancouver, BC",2,2,1,03/07/2024,"$1,288,800"
180,Quadruplex,"$11,567",4697 sqft,No,$755,R2902220,,Residential Income,2000,,"2490 W 4th Ave, Vancouver, BC",8,9,4,03/07/2024,"$3,550,000"
181,Single Family Residence,"$9,184",3043 sqft,Yes,"$1,149",R2902521,,Residential,1993,,"6516 Wiltshire St, Vancouver, BC",3,5,2,03/07/2024,"$3,499,000"
182,Multi Family,,1396 sqft,Yes,"$1,092",R2902342,,Residential,2022,,"2233 E 44th Ave, Vancouver, BC",3,3,1,03/07/2024,"$1,525,000"
183,Apartment/Condominium,"$1,699",594 sqft,Yes,"$1,069",R2901984,,Residential,2002,,"304 - 1295 Richards St, Vancouver, BC",1,1,0,03/07/2024,"$635,000"
184,Apartment/Condominium,"$1,250",915 sqft,Yes,$938,R2902464,,Residential,1997,,"304 - 5615 Hampton Pl, Vancouver, BC",2,2,2,02/07/2024,"$859,000"
185,Single Family Residence,"$7,473",2244 sqft,No,$779,R2902566,,Residential,1911,,"1448 Lakewood Dr, Vancouver, BC",3,6,0,03/07/2024,"$1,749,000"
186,Single Family Residence,"$8,921",3185 sqft,Yes,$841,R2902661,,Residential,2004,,"7938 Victoria Dr, Vancouver, BC",5,4,3,03/07/2024,"$2,680,000"
187,Apartment/Condominium,"$81,038",7299 sqft,Yes,"$2,738",R2901868,,Residential,2008,,"4903 - 1128 W Georgia St, Vancouver, BC",4,4,4,02/07/2024,"$19,988,000"
188,Multi Family,,1570 sqft,Yes,"$1,649",R2902304,,Residential,2024,,"1 - 4423 W 16th Ave, Vancouver, BC",3,3,1,03/07/2024,"$2,589,000"
189,Townhouse,"$3,426",1274 sqft,Yes,"$1,040",R2902673,,Residential,2004,,"201 - 3637 W 17th Ave, Vancouver, BC",2,3,1,03/07/2024,"$1,325,000"
190,Apartment/Condominium,"$1,866",584 sqft,Yes,"$1,143",R2901922,,Residential,2006,,"1903 - 610 Granville St, Vancouver, BC",1,1,1,03/07/2024,"$668,000"
191,Duplex,"$5,472",1509 sqft,Yes,"$1,191",R2901741,,Residential,1994,,"2057 5 Th Ave E, Vancouver, BC",2,2,1,03/07/2024,"$1,798,000"
192,Single Family Residence,"$3,958",848 sqft,No,"$4,585",R2901387,,Residential,1948,,"5092 Main St, Vancouver, BC",1,2,2,02/07/2024,"$3,888,888"
193,Single Family Residence,"$29,179",3610 sqft,Yes,"$1,661",R2902036,,Residential,2003,,"6926 Blenheim St, Vancouver, BC",4,4,5,02/07/2024,"$5,998,000"
194,Multi Family,,1486 sqft,Yes,"$1,008",R2901717,,Residential,2024,,"3655 Eton St, Vancouver, BC",3,3,1,02/07/2024,"$1,498,000"
195,Apartment/Condominium,"$81,038",7299 sqft,Yes,"$2,738",R2901868,,Residential,2008,,"4903 - 1128 W Georgia St, Vancouver, BC",4,4,4,02/07/2024,"$19,988,000"
196,Single Family Residence,"$43,259",7180 sqft,No,"$1,323",R2902190,,Residential,2003,,"6380 Macdonald St, Vancouver, BC",5,6,5,02/07/2024,"$9,500,000"
197,Apartment/Condominium,"$8,825",1244 sqft,Yes,"$2,410",R2902544,,Residential,2021,,"3601 - 889 Pacific St, Vancouver, BC",2,3,2,02/07/2024,"$2,999,000"
198,Single Family Residence,"$20,551",5011 sqft,Yes,"$1,516",R2901913,,Residential,1952,,"3850 Point Grey Rd, Vancouver, BC",5,4,5,02/07/2024,"$7,598,000"
199,Apartment/Condominium,"$6,146",1325 sqft,Yes,"$1,704",R2901420,,Residential,2020,,"601 - 5058 Cambie St, Vancouver, BC",2,3,2,02/07/2024,"$2,258,000"
200,Apartment/Condominium,"$2,725",997 sqft,Yes,"$1,201",R2901638,,Residential,1993,,"2005 - 888 Hamilton St, Vancouver, BC",2,2,1,02/07/2024,"$1,198,000"
201,Single Family Residence,"$7,819",2293 sqft,Yes,$937,R2901722,,Residential,1961,,"1861 E 40th Ave, Vancouver, BC",2,6,2,02/07/2024,"$2,149,000"
202,Single Family Residence,"$6,939",1916 sqft,Yes,$991,R2902222,,Residential,1959,,"374 E 54th Ave, Vancouver, BC",3,5,2,02/07/2024,"$1,899,000"
203,Single Family Residence,"$21,911",6405 sqft,Yes,"$1,089",R2902206,,Residential,1929,,"4051 Marguerite St, Vancouver, BC",4,5,3,02/07/2024,"$6,980,000"
204,Apartment/Condominium,"$1,535",562 sqft,Yes,"$1,049",R2901236,,Residential,2020,,"401 - 3588 Sawmill Cres, Vancouver, BC",1,1,1,02/07/2024,"$589,999"
205,Townhouse,"$3,164",1090 sqft,Yes,"$1,255",R2901218,,Residential,1997,,"207 - 1166 Melville St, Vancouver, BC",2,3,1,02/07/2024,"$1,369,000"
206,Townhouse,"$3,957",1394 sqft,Yes,"$1,276",R2901417,,Residential,2012,,"2912 W 33rd Ave, Vancouver, BC",2,2,1,02/07/2024,"$1,780,000"
207,Multi Family,,1331 sqft,Yes,"$1,085",R2901851,,Residential,2024,,"2050 Ferndale St, Vancouver, BC",3,3,2,02/07/2024,"$1,445,000"
208,Apartment/Condominium,"$2,358",770 sqft,Yes,"$1,023",R2902641,,Residential,2014,,"303 - 1351 Continental St, Vancouver, BC",1,1,1,02/07/2024,"$788,000"
209,Single Family Residence,"$3,628",771 sqft,Yes,"$5,043",R2901380,,Residential,1953,,"5050 Main St, Vancouver, BC",1,2,2,02/07/2024,"$3,888,888"
210,Single Family Residence,"$12,993",2472 sqft,Yes,"$1,775",R2902161,,Residential,2009,,"4371 Puget Dr, Vancouver, BC",3,3,0,02/07/2024,"$4,388,800"
211,Multi Family,,1532 sqft,Yes,"$1,010",R2901712,,Residential,2024,,"3653 Eton St, Vancouver, BC",3,3,1,02/07/2024,"$1,548,000"
212,Apartment/Condominium,"$1,908",801 sqft,Yes,"$1,047",R2901766,,Residential,1974,,"1105 - 1725 Pendrell St, Vancouver, BC",1,2,1,02/07/2024,"$839,000"
213,Apartment/Condominium,"$2,012",582 sqft,Yes,"$1,371",R2901854,,Residential,2019,,"1582 - 87 Nelson St, Vancouver, BC",1,1,1,02/07/2024,"$798,000"
214,Apartment/Condominium,"$2,289",540 sqft,Yes,"$1,479",R2901940,,Residential,2019,,"3507 - 1283 Howe St, Vancouver, BC",1,1,1,02/07/2024,"$799,000"
215,Apartment/Condominium,"$2,878",880 sqft,Yes,"$1,122",R2901610,,Residential,2019,,"615 - 455 Marine Dr Sw, Vancouver, BC",2,2,1,02/07/2024,"$988,000"
216,Single Family Residence,"$7,131",1688 sqft,Yes,"$1,142",R2902255,,Residential,1994,,"112 E 26th Ave, Vancouver, BC",3,5,2,02/07/2024,"$1,928,000"
217,Townhouse,"$4,285",1627 sqft,No,"$1,029",R2901488,,Residential,2017,,"1865 Adanac St, Vancouver, BC",3,3,1,02/07/2024,"$1,675,000"
218,Apartment/Condominium,"$2,411",767 sqft,Yes,"$1,172",R2904147,,Residential,2014,,"309 - 2528 Collingwood St, Vancouver, BC",2,2,1,02/07/2024,"$899,000"
219,Apartment/Condominium,,819 sqft,Yes,"$1,385",R2901259,,Residential,1965,,"2202 - 2055 Pendrell St, Vancouver, BC",1,1,1,02/07/2024,"$1,135,000"
220,Multi Family,"$5,472",1509 sqft,Yes,"$1,191",R2901741,,Residential,1994,,"2057 E 5th Ave, Vancouver, BC",2,2,1,02/07/2024,"$1,798,000"
221,Apartment/Condominium,"$1,794",700 sqft,Yes,$957,R2901983,,Residential,1989,,"108 - 1876 W 6th Ave, Vancouver, BC",1,1,1,02/07/2024,"$669,900"
222,Apartment/Condominium,"$1,699",586 sqft,Yes,"$1,160",R2901949,,Residential,2007,,"3103 - 688 Abbott St, Vancouver, BC",1,1,1,02/07/2024,"$680,000"
223,Apartment/Condominium,"$2,675",1413 sqft,Yes,$601,R2901843,,Residential,1978,,"305 - 673 Market Hill, Vancouver, BC",2,2,1,02/07/2024,"$849,900"
224,Apartment/Condominium,"$1,053",645 sqft,Yes,$758,R2900384,,Residential,1982,,"320 - 2390 Mcgill St, Vancouver, BC",1,1,1,01/07/2024,"$489,000"
225,Apartment/Condominium,"$1,894",863 sqft,Yes,$821,R2900448,,Residential,1997,,"505 - 8495 Jellicoe St, Vancouver, BC",1,2,2,01/07/2024,"$709,000"
226,Single Family Residence,"$7,897",2223 sqft,Yes,$832,R2900539,,Residential,2001,,"813 Windermere St, Vancouver, BC",4,6,2,01/07/2024,"$1,850,000"
227,Single Family Residence,"$10,447",5992 sqft,Yes,"$1,268",R2900899,,Residential,1990,,"3607 Marine Dr Sw, Vancouver, BC",5,7,2,01/07/2024,"$7,600,000"
228,Apartment/Condominium,"$6,067",1755 sqft,Yes,"$1,452",R2901509,,Residential,1977,,"801 - 1236 Bidwell St, Vancouver, BC",2,2,2,01/07/2024,"$2,549,000"
229,Townhouse,"$3,201",1546 sqft,Yes,$921,R2901103,,Residential,2012,,"2525 Woodland Dr, Vancouver, BC",2,4,2,01/07/2024,"$1,425,000"
230,Single Family Residence,"$6,956",1736 sqft,No,$921,R2901117,,Residential,1949,,"3220 E 48th Ave, Vancouver, BC",2,4,2,01/07/2024,"$1,599,800"
231,Apartment/Condominium,"$2,258",762 sqft,Yes,"$1,073",R2901727,,Residential,2016,,"1804 - 8131 Nunavut Lane, Vancouver, BC",2,2,1,01/07/2024,"$818,000"
232,Single Family Residence,"$6,551",2381 sqft,No,$918,R2900960,,Residential,1979,,"4955 Somerville St, Vancouver, BC",2,5,1,01/07/2024,"$2,188,000"
233,Apartment/Condominium,"$1,863",672 sqft,Yes,"$1,188",R2901358,,Residential,2007,,"306 - 3595 W 18 Th Ave, Vancouver, BC",1,1,1,01/07/2024,"$798,800"
234,Apartment/Condominium,"$2,653",831 sqft,Yes,"$1,203",R2900889,,Residential,2016,,"1001 - 150 E Cordova St, Vancouver, BC",2,2,1,01/07/2024,"$999,999"
235,Apartment/Condominium,"$3,048",820 sqft,Yes,"$1,328",R2900460,,Residential,2018,,"407 - 1678 Pullman Porter St, Vancouver, BC",2,2,1,01/07/2024,"$1,089,000"
236,Apartment/Condominium,"$1,641",477 sqft,No,"$1,190",R2900692,,Residential,2021,,"310 - 180 E 2nd Ave, Vancouver, BC",1,1,0,01/07/2024,"$568,000"
237,Apartment/Condominium,"$5,233",1126 sqft,Yes,"$1,632",R2900744,,Residential,2021,,"308 - 3639 W 16th Ave, Vancouver, BC",2,2,2,01/07/2024,"$1,838,000"
238,Apartment/Condominium,"$2,036",662 sqft,Yes,"$1,048",R2900367,,Residential,2008,,"207 - 36 Water St, Vancouver, BC",1,1,1,01/07/2024,"$693,888"
239,Multi Family,"$2,764",1358 sqft,Yes,"$1,177",R2900618,,Residential,1988,,"88 W 16th Ave, Vancouver, BC",1,3,1,01/07/2024,"$1,599,000"
240,Single Family Residence,"$55,819",8672 sqft,Yes,"$1,485",R2902335,,Residential,2009,,"1155 W 54th Ave, Vancouver, BC",8,6,0,01/07/2024,"$12,880,000"
241,Single Family Residence,"$13,332",4524 sqft,Yes,"$1,503",R2900882,,Residential,2014,,"3637 Marine Dr Sw, Vancouver, BC",7,7,3,01/07/2024,"$6,800,000"
242,Apartment/Condominium,"$4,736",1373 sqft,Yes,"$1,200",R2901280,,Residential,2008,,"702 - 1280 Richards St, Vancouver, BC",1,1,2,01/07/2024,"$1,648,000"
243,Apartment/Condominium,"$1,192",584 sqft,Yes,$719,R2900432,,Residential,1983,,"206 - 2215 Dundas St, Vancouver, BC",1,1,1,01/07/2024,"$420,000"
244,Apartment/Condominium,"$3,181",1000 sqft,Yes,"$1,470",R2900594,,Residential,1999,,"1008 - 198 Aquarius Mews, Vancouver, BC",2,2,1,01/07/2024,"$1,470,000"
245,Apartment/Condominium,"$4,763",1160 sqft,Yes,"$1,379",R2901238,,Residential,2022,,"2605 - 7433 Cambie St, Vancouver, BC",2,2,2,01/07/2024,"$1,599,900"
246,Single Family Residence,"$9,855",1882 sqft,Yes,"$1,327",R2900761,,Residential,1948,,"1885 W 62nd Ave, Vancouver, BC",2,3,3,01/07/2024,"$2,499,000"
247,Single Family Residence,"$24,794",7026 sqft,Yes,"$1,135",R2900648,,Residential,2017,,"2237 W 37th Ave, Vancouver, BC",8,9,4,01/07/2024,"$7,980,000"
248,Townhouse,"$4,177",2434 sqft,Yes,"$1,063",R2901568,,Residential,2009,,"2 - 5879 Gray Ave, Vancouver, BC",4,5,2,01/07/2024,"$2,588,000"
249,Apartment/Condominium,"$4,274",1138 sqft,Yes,"$1,449",R2900510,,Residential,2003,,"1207 - 1408 Strathmore Mews, Vancouver, BC",2,2,2,01/07/2024,"$1,649,000"
250,Apartment/Condominium,"$2,163",724 sqft,Yes,"$1,132",R2900452,,Residential,2002,,"806 - 1408 Strathmore Mews, Vancouver, BC",1,1,1,01/07/2024,"$819,888"
251,Townhouse,"$2,886",1292 sqft,Yes,"$1,237",R2900819,,Residential,1987,,"90 W 16th Ave, Vancouver, BC",1,3,1,01/07/2024,"$1,599,000"
252,Single Family Residence,"$8,159",2140 sqft,Yes,"$1,069",R2900912,,Residential,1912,,"7575 Selkirk St, Vancouver, BC",3,5,2,01/07/2024,"$2,289,000"
253,Single Family Residence,"$13,332",4524 sqft,Yes,"$1,503",R2900882,,Residential,2014,,"3637 Marine Dr Sw, Vancouver, BC",7,7,3,01/07/2024,"$6,800,000"
254,Apartment/Condominium,,507 sqft,Yes,"$1,378",R2901345,,Residential,2024,,"611 - 2235 Broadway E, Vancouver, BC",1,1,1,01/07/2024,"$699,000"
255,Townhouse,"$3,771",1341 sqft,Yes,$968,R2900624,,Residential,2014,,"3189 St. George St, Vancouver, BC",3,3,1,01/07/2024,"$1,299,000"
256,Apartment/Condominium,"$1,841",586 sqft,No,"$1,124",R2901592,,Residential,2010,,"1908 - 833 Seymour St, Vancouver, BC",1,1,0,01/07/2024,"$659,000"
257,Multi Family,"$5,201",1356 sqft,Yes,"$1,326",R2901168,,Residential,2007,,"3205 Carolina St, Vancouver, BC",2,3,1,01/07/2024,"$1,799,000"
258,Single Family Residence,"$6,739",1718 sqft,Yes,$988,R2901150,,Residential,1954,,"3221 Napier St, Vancouver, BC",2,4,1,01/07/2024,"$1,699,000"
259,Apartment/Condominium,"$2,041",821 sqft,Yes,$973,R2900598,,Residential,1994,,"607 - 1188 Howe St, Vancouver, BC",2,2,1,01/07/2024,"$799,000"
260,Apartment/Condominium,"$2,895",858 sqft,Yes,"$1,199",R2901690,,Residential,2014,,"709 - 108 E 1st Ave, Vancouver, BC",2,2,1,01/07/2024,"$1,028,800"
261,Apartment/Condominium,,1152 sqft,Yes,"$2,400",R2901993,,Residential,2028,,"3603 - 601 Beach Cres, Vancouver, BC",2,2,1,01/07/2024,"$2,765,000"
262,Apartment/Condominium,"$3,857",1368 sqft,Yes,$986,R2900545,,Residential,1989,,"A505 - 431 Pacific St, Vancouver, BC",2,2,2,01/07/2024,"$1,349,900"
263,Apartment/Condominium,"$18,134",2067 sqft,Yes,"$2,853",R2901567,,Residential,2010,,"1002 - 1560 Homer Mews, Vancouver, BC",2,3,2,01/07/2024,"$5,898,000"
264,Apartment/Condominium,"$1,955",605 sqft,Yes,"$1,289",R2901326,,Residential,2010,,"407 - 535 Smithe St, Vancouver, BC",1,1,1,01/07/2024,"$779,900"
265,Apartment/Condominium,"$6,229",1700 sqft,Yes,"$1,588",R2900762,,Residential,2004,,"2402 - 120 Milross Ave, Vancouver, BC",2,3,3,01/07/2024,"$2,699,900"
266,Apartment/Condominium,,1028 sqft,Yes,"$1,930",R2901673,,Residential,2028,,"1802 - 601 Beach Cres, Vancouver, BC",2,2,1,01/07/2024,"$1,985,000"
267,Apartment/Condominium,"$4,202",1159 sqft,Yes,"$1,164",R2900860,,Residential,2005,,"2502 - 583 Beach Cres, Vancouver, BC",2,2,1,01/07/2024,"$1,350,000"
268,Apartment/Condominium,"$1,807",661 sqft,Yes,"$1,104",R2901093,,Residential,1985,,"204 - 1355 4 Th Ave W, Vancouver, BC",1,1,1,01/07/2024,"$729,900"
269,Apartment/Condominium,"$1,136",585 sqft,Yes,$717,R2902143,,Residential,1981,,"406 - 16 Lakewood Dr, Vancouver, BC",1,1,1,01/07/2024,"$420,000"
270,Apartment/Condominium,"$2,817",845 sqft,Yes,"$1,159",R2902195,,Residential,2006,,"2611 - 610 Granville St, Vancouver, BC",2,2,1,01/07/2024,"$980,000"
271,Apartment/Condominium,"$1,604",639 sqft,Yes,$935,R2900862,,Residential,2004,,"317 - 8988 Hudson St, Vancouver, BC",1,1,1,01/07/2024,"$598,000"
272,Townhouse,,1558 sqft,Yes,"$1,257",R2900410,,Residential,2024,,"141 - 1014 W 47 Th Ave, Vancouver, BC",2,3,1,30/06/2024,"$1,959,900"
273,Apartment/Condominium,"$4,660",1225 sqft,No,"$1,386",R2900772,,Residential,2019,,"205 - 1571 W 57th Ave, Vancouver, BC",2,2,2,30/06/2024,"$1,698,000"
274,Single Family Residence,"$6,447",2114 sqft,No,$898,R2899784,,Residential,1976,,"2431 Parker St, Vancouver, BC",2,4,4,30/06/2024,"$1,900,000"
275,Apartment/Condominium,"$1,618",551 sqft,Yes,"$1,215",R2900563,,Residential,2003,,"305 - 1238 Burrard St, Vancouver, BC",1,1,1,30/06/2024,"$670,000"
276,Single Family Residence,"$12,338",3491 sqft,Yes,"$1,256",R2900826,,Residential,1960,,"6891 Heather St, Vancouver, BC",3,7,2,30/06/2024,"$4,388,000"
277,Townhouse,"$3,437",1308 sqft,Yes,"$1,064",R2900362,,Residential,1982,,"1310 7 Th Ave W, Vancouver, BC",2,2,1,30/06/2024,"$1,392,000"
278,Apartment/Condominium,"$1,510",663 sqft,Yes,$977,R2901050,,Residential,1997,,"PH6 - 1011 King Edward Ave W, Vancouver, BC",1,1,1,30/06/2024,"$648,000"
279,Apartment/Condominium,,926 sqft,Yes,"$1,077",R2900375,,Residential,2024,,"1309 - 3430 E Kent Ave S, Vancouver, BC",2,2,1,30/06/2024,"$998,000"
280,Townhouse,,1549 sqft,Yes,"$1,404",R2900279,,Residential,2025,,"101 - 5381 Willow St, Vancouver, BC",2,3,1,28/06/2024,"$2,174,900"
281,Apartment/Condominium,"$1,980",580 sqft,No,"$1,281",R2901383,,Residential,2019,,"705 - 433 Marine Dr Sw, Vancouver, BC",1,1,1,30/06/2024,"$743,000"
282,Single Family Residence,"$11,695",2416 sqft,Yes,"$1,567",R2902730,,Residential,2004,,"3418 W 20th Ave, Vancouver, BC",3,4,2,29/06/2024,"$3,788,000"
283,Single Family Residence,"$9,788",2775 sqft,Yes,"$1,513",R2901153,,Residential,1940,,"252 W 23 Rd Ave, Vancouver, BC",2,4,2,28/06/2024,"$4,200,000"
284,Single Family Residence,"$6,975",2286 sqft,Yes,$874,R2901487,,Residential,1988,,"2155 E 44th Ave, Vancouver, BC",3,6,3,29/06/2024,"$1,998,000"
285,Townhouse,,1196 sqft,Yes,"$1,484",R2900281,,Residential,2025,,"105 - 5381 Willow St, Vancouver, BC",2,2,1,28/06/2024,"$1,775,900"
286,Apartment/Condominium,"$2,002",843 sqft,Yes,"$1,042",R2900340,,Residential,2019,,"208 - 2889 E 1st Ave, Vancouver, BC",2,2,1,29/06/2024,"$879,000"
287,Single Family Residence,"$13,277",2381 sqft,Yes,"$1,595",R2901315,,Residential,1928,,"4055 W 14th Ave, Vancouver, BC",3,4,2,28/06/2024,"$3,799,000"
288,Apartment/Condominium,"$3,604",1291 sqft,Yes,$952,R2900081,,Residential,1991,,"603 - 1633 W 10th Ave, Vancouver, BC",2,2,2,27/06/2024,"$1,230,000"
289,Single Family Residence,"$6,622",2400 sqft,No,$704,R2900083,,Residential,1963,,"3373 Queens Ave, Vancouver, BC",2,4,0,27/06/2024,"$1,690,000"
290,Multi Family,"$6,103",1282 sqft,Yes,"$1,130",R2899941,,Residential,2024,,"583 61 St Ave E, Vancouver, BC",3,3,2,26/06/2024,"$1,449,000"
291,Single Family Residence,"$7,414",1814 sqft,No,"$1,317",R2899750,,Residential,1953,,"1419 30 Th Ave E, Vancouver, BC",3,6,1,27/06/2024,"$2,390,000"
292,Single Family Residence,"$6,929",1978 sqft,Yes,"$1,769",R2899921,,Residential,1948,,"1929 Broadway E, Vancouver, BC",3,4,2,26/06/2024,"$3,500,000"
293,Single Family Residence,"$8,588",2583 sqft,Yes,"$1,068",R2900207,,Residential,1993,,"7939 Cartier St, Vancouver, BC",3,5,2,26/06/2024,"$2,760,000"
294,Apartment/Condominium,"$2,364",768 sqft,Yes,"$1,041",R2899998,,Residential,2005,,"2306 - 550 Pacific St, Vancouver, BC",1,1,1,27/06/2024,"$799,800"
295,Single Family Residence,"$6,697",3621 sqft,No,$966,R2899654,,Residential,1957,,"5675 Rupert St, Vancouver, BC",4,8,6,26/06/2024,"$3,500,000"
296,Multi Family,"$6,824",1689 sqft,Yes,$946,R2899699,,Residential,2023,,"3224 Marmion Ave, Vancouver, BC",3,4,1,26/06/2024,"$1,599,000"
297,Single Family Residence,"$8,176",2324 sqft,Yes,"$1,140",R2900145,,Residential,1928,,"3771 King Edward Ave W, Vancouver, BC",2,4,2,25/06/2024,"$2,650,000"
298,Apartment/Condominium,"$4,480",1203 sqft,Yes,"$1,783",R2899490,,Residential,2018,,"506 - 1678 Pullman Porter St, Vancouver, BC",2,2,1,25/06/2024,"$2,145,000"
299,Apartment/Condominium,"$1,203",513 sqft,Yes,"$1,557",R2899735,,Residential,2019,,"2303 - 89 Nelson St, Vancouver, BC",1,1,1,25/06/2024,"$799,000"
300,Single Family Residence,"$16,113",2715 sqft,No,"$2,136",R2899978,,Residential,1941,,"6809 Arbutus St, Vancouver, BC",2,4,4,25/06/2024,"$5,800,000"
301,Apartment/Condominium,"$1,537",567 sqft,Yes,$969,R2899979,,Residential,1996,,"502 - 438 Seymour St, Vancouver, BC",1,1,1,25/06/2024,"$549,900"
